add device 1: /dev/input/event1
  name:     "Sleep Button"
add device 2: /dev/input/event0
  name:     "Power Button"
add device 3: /dev/input/event2
  name:     "Video Bus"
add device 4: /dev/input/event4
  name:     "AT Raw Set 2 keyboard"
add device 5: /dev/input/event3
  name:     "AT Translated Set 2 keyboard"
add device 6: /dev/input/event8
  name:     "BlueStacks Virtual Touch"
add device 7: /dev/input/event7
  name:     "BlueStacks Virtual Mouse"
add device 8: /dev/input/event6
  name:     "AT Translated Set 2 keyboard"
add device 9: /dev/input/event5
  name:     "VirtualBox mouse integration"
[1525327422.671921] /dev/input/event8: EV_ABS       ABS_MT_POSITION_X    000017d0            
[1525327422.671921] /dev/input/event8: EV_ABS       ABS_MT_POSITION_Y    00007448            
[1525327422.671921] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327422.671921] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327423.151827] /dev/input/event8: EV_ABS       ABS_MT_POSITION_X    00001228            
[1525327423.151827] /dev/input/event8: EV_ABS       ABS_MT_POSITION_Y    000072b5            
[1525327423.151827] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327423.151827] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327424.322039] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327424.322039] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327425.104257] /dev/input/event8: EV_ABS       ABS_MT_POSITION_X    00001a0b            
[1525327425.104257] /dev/input/event8: EV_ABS       ABS_MT_POSITION_Y    000001be            
[1525327425.104257] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327425.104257] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327425.104384] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327425.104384] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327425.688257] /dev/input/event8: EV_ABS       ABS_MT_POSITION_X    000005f3            
[1525327425.688257] /dev/input/event8: EV_ABS       ABS_MT_POSITION_Y    0000664a            
[1525327425.688257] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327425.688257] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327425.688306] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327425.688306] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327428.404164] /dev/input/event8: EV_ABS       ABS_MT_POSITION_X    0000388d            
[1525327428.404164] /dev/input/event8: EV_ABS       ABS_MT_POSITION_Y    000014fb            
[1525327428.404164] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327428.404164] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327428.404211] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327428.404211] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327431.228346] /dev/input/event8: EV_ABS       ABS_MT_POSITION_X    000009ac            
[1525327431.228346] /dev/input/event8: EV_ABS       ABS_MT_POSITION_Y    000047b1            
[1525327431.228346] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327431.228346] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327431.228396] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327431.228396] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327431.704238] /dev/input/event8: EV_ABS       ABS_MT_POSITION_X    000009ac            
[1525327431.704238] /dev/input/event8: EV_ABS       ABS_MT_POSITION_Y    000047b1            
[1525327431.704238] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327431.704238] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327431.704285] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327431.704285] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327431.767217] /dev/input/event8: EV_ABS       ABS_MT_POSITION_X    000009ac            
[1525327431.767217] /dev/input/event8: EV_ABS       ABS_MT_POSITION_Y    000047b1            
[1525327431.767217] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327431.767217] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327431.767265] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327431.767265] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327431.829168] /dev/input/event8: EV_ABS       ABS_MT_POSITION_X    000009ac            
[1525327431.829168] /dev/input/event8: EV_ABS       ABS_MT_POSITION_Y    000047b1            
[1525327431.829168] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327431.829168] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327431.829999] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327431.829999] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327431.888334] /dev/input/event8: EV_ABS       ABS_MT_POSITION_X    000009ac            
[1525327431.888334] /dev/input/event8: EV_ABS       ABS_MT_POSITION_Y    000047b1            
[1525327431.888334] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327431.888334] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
[1525327431.888383] /dev/input/event8: EV_SYN       SYN_MT_REPORT        00000000            
[1525327431.888383] /dev/input/event8: EV_SYN       SYN_REPORT           00000000            
